Mkt-RF_percent,SMB_percent,HML_percent,RMW_percent,CMA_percent,RF_percent,Mkt-RF,SMB,HML,RMW,CMA,RF
0.45,0.28,-0.11,0.14,-0.13,0,0.0045,0.0028,-0.0011,0.0014,-0.0013,0
-1.31,-0.49,-0.69,0.7,-0.07,0,-0.0131,-0.0049,-0.0069,0.007,-0.0007,0
3.1,0.83,0.3,-0.69,-0.15,0,0.031,0.0083,0.003,-0.0069,-0.0015,0
0.2,0.02,1.31,-0.23,0.95,0,0.002,0.0002,0.0131,-0.0023,0.0095,0
0.83,-0.18,0.69,-0.8,-0.07,0,0.0083,-0.0018,0.0069,-0.008,-0.0007,0
0.84,-0.54,-0.16,0.29,-0.01,0,0.0084,-0.0054,-0.0016,0.0029,-0.0001,0
0.04,0.45,-0.52,0.41,-0.24,0,0.0004,0.0045,-0.0052,0.0041,-0.0024,0
-1.34,-0.73,-0.03,0.19,0.24,0,-0.0134,-0.0073,-0.0003,0.0019,0.0024,0
1.1,0.23,0.24,-0.19,0.08,0,0.011,0.0023,0.0024,-0.0019,0.0008,0
-0.4,-0.08,-0.14,-0.06,0.02,0,-0.004,-0.0008,-0.0014,-0.0006,0.0002,0
1.5,-0.1,0.86,-0.68,-0.21,0,0.015,-0.001,0.0086,-0.0068,-0.0021,0
0,-0.62,0.08,0.29,-0.05,0,0,-0.0062,0.0008,0.0029,-0.0005,0
0.39,0.19,0.13,-0.37,0.07,0,0.0039,0.0019,0.0013,-0.0037,0.0007,0
-0.19,-0.04,-0.25,-0.05,-0.03,0,-0.0019,-0.0004,-0.0025,-0.0005,-0.0003,0
0.28,0.26,-0.06,-0.2,0.25,0,0.0028,0.0026,-0.0006,-0.002,0.0025,0
0.97,0.41,0.39,-0.77,-0.03,0,0.0097,0.0041,0.0039,-0.0077,-0.0003,0
0.13,0.15,0.36,-0.78,0.22,0,0.0013,0.0015,0.0036,-0.0078,0.0022,0
0.31,0.29,0,-0.24,0.06,0,0.0031,0.0029,0,-0.0024,0.0006,0
-0.52,-0.24,-0.44,0.64,0.11,0,-0.0052,-0.0024,-0.0044,0.0064,0.0011,0
0.36,-0.12,-0.73,0.58,-0.32,0,0.0036,-0.0012,-0.0073,0.0058,-0.0032,0
1.22,0.57,0.15,-0.62,-0.16,0,0.0122,0.0057,0.0015,-0.0062,-0.0016,0
0.51,-0.14,-0.22,-0.11,-0.25,0,0.0051,-0.0014,-0.0022,-0.0011,-0.0025,0
0.03,0.27,0.65,0,0.11,0,0.0003,0.0027,0.0065,0,0.0011,0
0.02,-0.21,0.12,0.36,-0.38,0,0.0002,-0.0021,0.0012,0.0036,-0.0038,0
0,0.74,-0.4,-0.4,-0.24,0,0,0.0074,-0.004,-0.004,-0.0024,0
0.91,0.07,-0.73,0.32,-0.22,0,0.0091,0.0007,-0.0073,0.0032,-0.0022,0
-0.59,0.22,-0.55,0.2,-0.04,0,-0.0059,0.0022,-0.0055,0.002,-0.0004,0
0.01,0.84,-0.11,-0.35,-0.17,0,0.0001,0.0084,-0.0011,-0.0035,-0.0017,0
-0.31,-0.46,-0.29,0.47,0.04,0,-0.0031,-0.0046,-0.0029,0.0047,0.0004,0
-0.05,-0.05,0.02,-0.05,-0.12,0,-0.0005,-0.0005,0.0002,-0.0005,-0.0012,0
1.1,1.11,0.35,-0.51,0.31,0,0.011,0.0111,0.0035,-0.0051,0.0031,0
0.17,0.38,-0.05,-0.45,-0.02,0,0.0017,0.0038,-0.0005,-0.0045,-0.0002,0
1.58,0.63,0.33,-0.65,-0.24,0,0.0158,0.0063,0.0033,-0.0065,-0.0024,0
-0.05,-0.29,-0.19,-0.03,-0.23,0,-0.0005,-0.0029,-0.0019,-0.0003,-0.0023,0
0.16,-0.27,-0.1,0.21,0,0,0.0016,-0.0027,-0.001,0.0021,0,0
0.25,-0.11,0.42,-0.16,0.01,0,0.0025,-0.0011,0.0042,-0.0016,0.0001,0
0.15,-0.38,-0.38,0.21,0.01,0,0.0015,-0.0038,-0.0038,0.0021,0.0001,0
-0.75,-0.59,-0.1,0.3,0.17,0,-0.0075,-0.0059,-0.001,0.003,0.0017,0
0.75,0.58,-0.05,-0.18,0.01,0,0.0075,0.0058,-0.0005,-0.0018,0.0001,0
-0.09,-0.41,-0.41,0.55,-0.21,0,-0.0009,-0.0041,-0.0041,0.0055,-0.0021,0
-0.5,-0.22,0.1,-0.11,0.03,0,-0.005,-0.0022,0.001,-0.0011,0.0003,0
1.27,0.71,0.28,-0.2,-0.15,0,0.0127,0.0071,0.0028,-0.002,-0.0015,0
0.16,-0.24,0.5,0.07,0.3,0,0.0016,-0.0024,0.005,0.0007,0.003,0
-0.05,-0.61,0.35,0.13,-0.34,0,-0.0005,-0.0061,0.0035,0.0013,-0.0034,0
-0.39,-0.38,-0.65,0.47,-0.16,0,-0.0039,-0.0038,-0.0065,0.0047,-0.0016,0
0.56,0.89,-0.07,-0.4,0.24,0,0.0056,0.0089,-0.0007,-0.004,0.0024,0
0.15,-0.47,-0.65,0.18,-0.21,0,0.0015,-0.0047,-0.0065,0.0018,-0.0021,0
0.14,-0.15,0.37,0.04,0.1,0,0.0014,-0.0015,0.0037,0.0004,0.001,0
0.28,-0.62,-0.15,0.16,-0.04,0,0.0028,-0.0062,-0.0015,0.0016,-0.0004,0
-0.55,-1.07,0.2,0.19,0.31,0,-0.0055,-0.0107,0.002,0.0019,0.0031,0
0.64,-0.17,0.02,-0.01,-0.08,0,0.0064,-0.0017,0.0002,-0.0001,-0.0008,0
-0.46,-1.26,0,0.11,0.35,0,-0.0046,-0.0126,0,0.0011,0.0035,0
-0.4,0.45,0.27,0.13,0.39,0,-0.004,0.0045,0.0027,0.0013,0.0039,0
-1.62,-0.35,-0.32,0.5,-0.19,0,-0.0162,-0.0035,-0.0032,0.005,-0.0019,0
0.8,0.31,0.22,-0.31,0.07,0,0.008,0.0031,0.0022,-0.0031,0.0007,0
1.07,0.38,-0.3,-0.12,0.05,0,0.0107,0.0038,-0.003,-0.0012,0.0005,0
0.49,0.9,0.15,-0.22,0,0,0.0049,0.009,0.0015,-0.0022,0,0
-0.07,-0.21,-0.03,0.28,0.09,0,-0.0007,-0.0021,-0.0003,0.0028,0.0009,0
1.86,0.15,0.89,-0.64,-0.09,0,0.0186,0.0015,0.0089,-0.0064,-0.0009,0
-0.23,-0.61,-0.22,0.45,0.16,0,-0.0023,-0.0061,-0.0022,0.0045,0.0016,0
0.67,0.29,0.51,-0.55,0.15,0,0.0067,0.0029,0.0051,-0.0055,0.0015,0
0.06,-0.27,0.38,-0.46,-0.17,0,0.0006,-0.0027,0.0038,-0.0046,-0.0017,0
0.41,0.5,-0.1,-0.13,-0.36,0,0.0041,0.005,-0.001,-0.0013,-0.0036,0
-0.39,-0.63,0.31,0.04,0.13,0,-0.0039,-0.0063,0.0031,0.0004,0.0013,0
-0.1,0.29,-0.4,0.14,0.09,0,-0.001,0.0029,-0.004,0.0014,0.0009,0
-0.74,-0.14,-0.42,0.56,-0.03,0,-0.0074,-0.0014,-0.0042,0.0056,-0.0003,0
0.39,0.61,0.31,-0.33,-0.18,0,0.0039,0.0061,0.0031,-0.0033,-0.0018,0
1.45,0.48,-0.24,0.13,-0.16,0,0.0145,0.0048,-0.0024,0.0013,-0.0016,0
-0.3,-0.38,-0.31,0.07,-0.11,0,-0.003,-0.0038,-0.0031,0.0007,-0.0011,0
-0.51,0,0.42,-0.22,0.38,0,-0.0051,0,0.0042,-0.0022,0.0038,0
-0.16,-0.04,-0.23,0.21,0.13,0,-0.0016,-0.0004,-0.0023,0.0021,0.0013,0
0.28,-0.68,-0.04,0.01,0.17,0,0.0028,-0.0068,-0.0004,0.0001,0.0017,0
0.77,0.34,0.03,0.15,-0.34,0,0.0077,0.0034,0.0003,0.0015,-0.0034,0
-0.34,-0.33,-0.32,0.17,0.21,0,-0.0034,-0.0033,-0.0032,0.0017,0.0021,0
-1.11,-0.61,0.05,0.26,0.36,0,-0.0111,-0.0061,0.0005,0.0026,0.0036,0
-0.03,-0.11,-0.47,0.24,-0.19,0,-0.0003,-0.0011,-0.0047,0.0024,-0.0019,0
-1.21,-0.44,-0.05,0.52,0.17,0,-0.0121,-0.0044,-0.0005,0.0052,0.0017,0
-1.85,-0.44,0.09,0.22,0.08,0,-0.0185,-0.0044,0.0009,0.0022,0.0008,0
0.85,0.8,0.28,-0.28,0.15,0,0.0085,0.008,0.0028,-0.0028,0.0015,0
1.44,0.08,0.29,-0.48,-0.19,0,0.0144,0.0008,0.0029,-0.0048,-0.0019,0
-1.25,-0.2,-0.76,0.66,0.1,0,-0.0125,-0.002,-0.0076,0.0066,0.001,0
-0.09,0.19,0.85,-0.22,0.47,0,-0.0009,0.0019,0.0085,-0.0022,0.0047,0
1.55,0.04,-0.24,-0.1,-0.34,0,0.0155,0.0004,-0.0024,-0.001,-0.0034,0
-0.43,-0.46,-0.41,0.37,-0.11,0,-0.0043,-0.0046,-0.0041,0.0037,-0.0011,0
-0.57,-0.06,0.3,-0.3,0.3,0,-0.0057,-0.0006,0.003,-0.003,0.003,0
0.11,0.52,-0.08,0.32,0.64,0,0.0011,0.0052,-0.0008,0.0032,0.0064,0
-0.95,-0.51,0.16,0.06,-0.03,0,-0.0095,-0.0051,0.0016,0.0006,-0.0003,0
0.29,0.27,0.98,-0.63,0.7,0,0.0029,0.0027,0.0098,-0.0063,0.007,0
1.44,0.37,-1.05,0.36,-0.75,0,0.0144,0.0037,-0.0105,0.0036,-0.0075,0
0.75,-0.03,-0.02,-0.17,-0.25,0,0.0075,-0.0003,-0.0002,-0.0017,-0.0025,0
0.35,0.7,-0.18,0.09,-0.17,0,0.0035,0.007,-0.0018,0.0009,-0.0017,0
-0.49,-0.63,0.09,-0.12,-0.15,0,-0.0049,-0.0063,0.0009,-0.0012,-0.0015,0
0.48,-0.78,0.39,-0.04,0.02,0,0.0048,-0.0078,0.0039,-0.0004,0.0002,0
-0.15,0.65,-0.58,0.4,0.29,0,-0.0015,0.0065,-0.0058,0.004,0.0029,0
-0.92,-0.64,0.11,0.42,0.34,0,-0.0092,-0.0064,0.0011,0.0042,0.0034,0
-1.62,-0.19,0.13,0.19,0.18,0,-0.0162,-0.0019,0.0013,0.0019,0.0018,0
0.04,0.12,0.49,-0.39,0.29,0,0.0004,0.0012,0.0049,-0.0039,0.0029,0
-0.41,0.35,0.36,0.1,0.27,0,-0.0041,0.0035,0.0036,0.001,0.0027,0
-0.62,0.15,-0.25,0.09,-0.11,0,-0.0062,0.0015,-0.0025,0.0009,-0.0011,0
0.29,0.09,0.56,-0.08,0.53,0,0.0029,0.0009,0.0056,-0.0008,0.0053,0
-0.29,0.1,-0.93,-0.03,-0.07,0,-0.0029,0.001,-0.0093,-0.0003,-0.0007,0
-1.14,-0.14,-0.12,0.07,0.09,0,-0.0114,-0.0014,-0.0012,0.0007,0.0009,0
-0.52,0.52,-0.2,0.4,0.02,0,-0.0052,0.0052,-0.002,0.004,0.0002,0
-0.44,-0.18,-0.43,0.67,0.25,0,-0.0044,-0.0018,-0.0043,0.0067,0.0025,0
-1.64,-0.52,0.43,0.04,-0.05,0,-0.0164,-0.0052,0.0043,0.0004,-0.0005,0
-0.8,-0.19,0.16,0.14,0.38,0,-0.008,-0.0019,0.0016,0.0014,0.0038,0
1.69,0.57,-1.18,-0.2,-0.65,0,0.0169,0.0057,-0.0118,-0.002,-0.0065,0
0,-0.82,0.29,-0.07,0,0,0,-0.0082,0.0029,-0.0007,0,0
0.26,0.49,-0.27,0.01,-0.1,0,0.0026,0.0049,-0.0027,0.0001,-0.001,0
0.16,0.03,0.21,0.33,0.56,0,0.0016,0.0003,0.0021,0.0033,0.0056,0
-0.16,0.24,-0.1,0.17,0.14,0,-0.0016,0.0024,-0.001,0.0017,0.0014,0
1.14,0.19,-0.02,-0.3,-0.06,0,0.0114,0.0019,-0.0002,-0.003,-0.0006,0
-1.47,-0.31,-0.26,0.57,-0.03,0,-0.0147,-0.0031,-0.0026,0.0057,-0.0003,0
-0.23,0.18,0.57,-0.13,0.22,0,-0.0023,0.0018,0.0057,-0.0013,0.0022,0
-2.6,-0.58,0.21,0.13,0.06,0,-0.026,-0.0058,0.0021,0.0013,0.0006,0
-0.05,0.08,-0.55,0.33,-0.41,0,-0.0005,0.0008,-0.0055,0.0033,-0.0041,0
0.68,0.29,0.06,-0.56,-0.06,0,0.0068,0.0029,0.0006,-0.0056,-0.0006,0
2.32,0.13,0.21,-0.37,-0.13,0,0.0232,0.0013,0.0021,-0.0037,-0.0013,0
-0.1,-0.46,0.13,0.04,0.26,0,-0.001,-0.0046,0.0013,0.0004,0.0026,0
0.85,0.23,0.02,-0.1,0.09,0,0.0085,0.0023,0.0002,-0.001,0.0009,0
-1.4,-0.84,-0.05,0.42,0.32,0,-0.014,-0.0084,-0.0005,0.0042,0.0032,0
1.16,0.14,0.08,-0.31,-0.01,0,0.0116,0.0014,0.0008,-0.0031,-0.0001,0
-0.77,-0.45,0.35,0.13,0.08,0,-0.0077,-0.0045,0.0035,0.0013,0.0008,0
1.04,0.22,0.37,-0.08,0.38,0,0.0104,0.0022,0.0037,-0.0008,0.0038,0
1.07,0.1,-0.06,-0.21,-0.44,0,0.0107,0.001,-0.0006,-0.0021,-0.0044,0
0.21,0.09,-0.85,0.18,-0.18,0,0.0021,0.0009,-0.0085,0.0018,-0.0018,0
1.09,0.69,0.16,-0.36,-0.32,0,0.0109,0.0069,0.0016,-0.0036,-0.0032,0
-0.14,-0.09,0.15,0.03,-0.04,0,-0.0014,-0.0009,0.0015,0.0003,-0.0004,0
-2.26,-0.1,0.12,0.02,0.66,0,-0.0226,-0.001,0.0012,0.0002,0.0066,0
0.79,0.64,0.07,-0.32,-0.11,0,0.0079,0.0064,0.0007,-0.0032,-0.0011,0
-1.62,0.08,-0.14,0.46,0.2,0,-0.0162,0.0008,-0.0014,0.0046,0.002,0
0.52,-0.1,-0.06,-0.08,0.04,0,0.0052,-0.001,-0.0006,-0.0008,0.0004,0
0.92,0.4,0.48,-0.53,0.01,0,0.0092,0.004,0.0048,-0.0053,0.0001,0
-0.24,0.18,0.44,0.19,0.51,0,-0.0024,0.0018,0.0044,0.0019,0.0051,0
2.55,0.33,-0.71,-0.25,-0.61,0,0.0255,0.0033,-0.0071,-0.0025,-0.0061,0
0.33,0.69,-0.02,-0.27,0.21,0,0.0033,0.0069,-0.0002,-0.0027,0.0021,0
0.76,0.73,0.07,0.15,-0.61,0,0.0076,0.0073,0.0007,0.0015,-0.0061,0
-0.36,0.45,-0.88,0.58,-0.27,0,-0.0036,0.0045,-0.0088,0.0058,-0.0027,0
-0.99,-0.4,0.36,0.07,0.68,0,-0.0099,-0.004,0.0036,0.0007,0.0068,0
-0.23,-0.25,-0.24,0.23,0,0,-0.0023,-0.0025,-0.0024,0.0023,0,0
-0.84,-0.39,0.3,-0.05,0.31,0,-0.0084,-0.0039,0.003,-0.0005,0.0031,0
-0.08,-0.27,0.75,-0.16,0.08,0,-0.0008,-0.0027,0.0075,-0.0016,0.0008,0
-0.5,0.15,-0.82,-0.13,0.07,0,-0.005,0.0015,-0.0082,-0.0013,0.0007,0
1.62,-0.28,0.57,-0.15,0.04,0,0.0162,-0.0028,0.0057,-0.0015,0.0004,0
-0.31,-0.44,-0.25,0.01,0.01,0,-0.0031,-0.0044,-0.0025,0.0001,0.0001,0
0.67,-0.51,0.24,-0.07,0.17,0,0.0067,-0.0051,0.0024,-0.0007,0.0017,0
0.71,0.23,-0.79,0.47,-0.7,0,0.0071,0.0023,-0.0079,0.0047,-0.007,0
0.27,-0.46,-0.97,0.51,-0.86,0,0.0027,-0.0046,-0.0097,0.0051,-0.0086,0
-1.06,-0.36,0.06,-0.02,0.34,0,-0.0106,-0.0036,0.0006,-0.0002,0.0034,0
-1.02,-0.66,0.2,0.09,0.37,0,-0.0102,-0.0066,0.002,0.0009,0.0037,0
-0.99,-0.57,0.26,-0.28,0.1,0,-0.0099,-0.0057,0.0026,-0.0028,0.001,0
-0.01,0.24,-0.05,-0.45,0.06,0,-0.0001,0.0024,-0.0005,-0.0045,0.0006,0
1.53,-0.75,0.38,0.14,0.23,0,0.0153,-0.0075,0.0038,0.0014,0.0023,0
1.96,0.57,0.08,-0.15,-0.37,0,0.0196,0.0057,0.0008,-0.0015,-0.0037,0
-0.13,-0.39,0.26,0.21,0.28,0,-0.0013,-0.0039,0.0026,0.0021,0.0028,0
-0.47,0.03,0.26,0.42,-0.05,0,-0.0047,0.0003,0.0026,0.0042,-0.0005,0
-0.5,-1.56,0.29,0.08,0.17,0,-0.005,-0.0156,0.0029,0.0008,0.0017,0
-0.69,0.14,-0.42,-0.08,0.09,0,-0.0069,0.0014,-0.0042,-0.0008,0.0009,0
1.99,0.63,0.57,-0.32,-0.2,0,0.0199,0.0063,0.0057,-0.0032,-0.002,0
0.34,0.55,0.07,-0.3,-0.2,0,0.0034,0.0055,0.0007,-0.003,-0.002,0
0.64,0.41,0.08,0.1,-0.5,0,0.0064,0.0041,0.0008,0.001,-0.005,0
0.09,-0.2,0.59,0.17,0.42,0,0.0009,-0.002,0.0059,0.0017,0.0042,0
0.12,0.35,0.12,-0.24,-0.4,0,0.0012,0.0035,0.0012,-0.0024,-0.004,0
0.17,-0.34,-0.02,0.13,0.06,0,0.0017,-0.0034,-0.0002,0.0013,0.0006,0
-0.14,-0.17,0,-0.06,0.06,0,-0.0014,-0.0017,0,-0.0006,0.0006,0
-0.03,-0.43,-0.05,0.28,0.25,0,-0.0003,-0.0043,-0.0005,0.0028,0.0025,0
0.27,0.72,-0.07,-0.08,-0.1,0,0.0027,0.0072,-0.0007,-0.0008,-0.001,0
0.75,0.48,-0.17,0.03,-0.21,0,0.0075,0.0048,-0.0017,0.0003,-0.0021,0
0.27,0.59,0.12,0.03,-0.12,0,0.0027,0.0059,0.0012,0.0003,-0.0012,0
-0.06,-0.44,0.6,-0.23,0.15,0,-0.0006,-0.0044,0.006,-0.0023,0.0015,0
-0.31,0.17,0.4,-0.07,-0.07,0,-0.0031,0.0017,0.004,-0.0007,-0.0007,0
0,-0.51,-0.35,-0.2,-0.32,0,0,-0.0051,-0.0035,-0.002,-0.0032,0
-0.78,-0.06,-0.36,-0.18,0.12,0,-0.0078,-0.0006,-0.0036,-0.0018,0.0012,0
0.61,-0.3,-0.04,-0.13,0.18,0,0.0061,-0.003,-0.0004,-0.0013,0.0018,0
-0.06,0.12,-0.12,0.03,-0.16,0,-0.0006,0.0012,-0.0012,0.0003,-0.0016,0
0.01,0.57,-0.09,-0.02,-0.01,0,0.0001,0.0057,-0.0009,-0.0002,-0.0001,0
0.15,0.27,0.12,-0.16,0.13,0,0.0015,0.0027,0.0012,-0.0016,0.0013,0
-0.8,-0.44,0,0,0.25,0,-0.008,-0.0044,0,0,0.0025,0
0.52,-0.06,0,-0.06,-0.33,0,0.0052,-0.0006,0,-0.0006,-0.0033,0
0.08,0.92,-0.16,-0.28,0.12,0,0.0008,0.0092,-0.0016,-0.0028,0.0012,0
-0.05,-0.04,0.32,-0.14,0.04,0,-0.0005,-0.0004,0.0032,-0.0014,0.0004,0
2.07,-0.02,0.34,-0.08,0.07,0,0.0207,-0.0002,0.0034,-0.0008,0.0007,0
0.45,0.12,0.78,0.08,0.04,0,0.0045,0.0012,0.0078,0.0008,0.0004,0
-0.57,0.29,-0.07,0.11,0.38,0,-0.0057,0.0029,-0.0007,0.0011,0.0038,0
0.28,0.09,0.54,-0.07,0.17,0,0.0028,0.0009,0.0054,-0.0007,0.0017,0
0.27,0.12,0.31,-0.41,0.02,0,0.0027,0.0012,0.0031,-0.0041,0.0002,0
1.56,-0.31,0.56,-0.33,0,0,0.0156,-0.0031,0.0056,-0.0033,0,0
0.54,0.6,0.49,0,-0.4,0,0.0054,0.006,0.0049,0,-0.004,0
-0.42,-0.3,-0.79,0.21,-0.19,0,-0.0042,-0.003,-0.0079,0.0021,-0.0019,0
-0.15,-0.05,-0.23,-0.07,0.05,0,-0.0015,-0.0005,-0.0023,-0.0007,0.0005,0
0.18,-0.14,0.05,-0.15,0.29,0,0.0018,-0.0014,0.0005,-0.0015,0.0029,0
-0.13,-0.44,-0.17,-0.01,0.13,0,-0.0013,-0.0044,-0.0017,-0.0001,0.0013,0
0.04,0.45,-0.04,-0.19,0.15,0,0.0004,0.0045,-0.0004,-0.0019,0.0015,0
-0.26,-0.15,0.33,-0.07,0.46,0,-0.0026,-0.0015,0.0033,-0.0007,0.0046,0
-1.11,-0.39,-0.36,-0.01,0.39,0,-0.0111,-0.0039,-0.0036,-0.0001,0.0039,0
-0.57,-0.04,0.03,0.13,0.13,0,-0.0057,-0.0004,0.0003,0.0013,0.0013,0
0.99,0.23,-0.15,-0.06,-0.35,0,0.0099,0.0023,-0.0015,-0.0006,-0.0035,0
-0.46,-0.3,-0.25,-0.01,0.03,0,-0.0046,-0.003,-0.0025,-0.0001,0.0003,0
0.26,0.1,0.23,-0.03,0.19,0,0.0026,0.001,0.0023,-0.0003,0.0019,0
0.1,-0.16,0.27,-0.19,0.04,0,0.001,-0.0016,0.0027,-0.0019,0.0004,0
0.36,-0.68,-0.02,-0.35,0.37,0,0.0036,-0.0068,-0.0002,-0.0035,0.0037,0
0.76,-0.06,0.77,-0.15,0.21,0,0.0076,-0.0006,0.0077,-0.0015,0.0021,0
-0.03,-0.19,0.22,-0.1,0.61,0,-0.0003,-0.0019,0.0022,-0.001,0.0061,0
-0.36,-0.17,0.22,0.02,0.11,0,-0.0036,-0.0017,0.0022,0.0002,0.0011,0
-1.05,-0.26,0.34,0.08,0.03,0,-0.0105,-0.0026,0.0034,0.0008,0.0003,0
-0.58,0.37,0.26,-0.34,0.25,0,-0.0058,0.0037,0.0026,-0.0034,0.0025,0
0.11,0.42,0.68,-0.16,0.07,0,0.0011,0.0042,0.0068,-0.0016,0.0007,0
-0.34,-0.41,-0.9,0.53,-0.2,0,-0.0034,-0.0041,-0.009,0.0053,-0.002,0
0.79,-0.19,0.16,-0.21,0.24,0,0.0079,-0.0019,0.0016,-0.0021,0.0024,0
1,-0.26,-0.23,0.22,-0.62,0,0.01,-0.0026,-0.0023,0.0022,-0.0062,0
0.49,0.26,1.13,-0.65,0.36,0,0.0049,0.0026,0.0113,-0.0065,0.0036,0
-0.31,-0.5,0.26,-0.09,0.4,0,-0.0031,-0.005,0.0026,-0.0009,0.004,0
-1.68,-0.35,0.47,-0.15,0.44,0,-0.0168,-0.0035,0.0047,-0.0015,0.0044,0
0.01,-0.06,0.18,0.12,-0.16,0,0.0001,-0.0006,0.0018,0.0012,-0.0016,0
-1.29,0.91,-0.51,-0.05,0,0,-0.0129,0.0091,-0.0051,-0.0005,0,0
-0.28,-0.18,0.43,-0.37,0.13,0,-0.0028,-0.0018,0.0043,-0.0037,0.0013,0
0.27,0.2,-0.08,0.08,-0.09,0,0.0027,0.002,-0.0008,0.0008,-0.0009,0
-0.07,-0.18,-0.4,0.36,-0.21,0,-0.0007,-0.0018,-0.004,0.0036,-0.0021,0
0.14,0.59,0.38,0.01,0.14,0,0.0014,0.0059,0.0038,0.0001,0.0014,0
1.19,0.21,0.21,0.29,0.03,0,0.0119,0.0021,0.0021,0.0029,0.0003,0
-1.04,-0.49,0.26,0.27,0.46,0,-0.0104,-0.0049,0.0026,0.0027,0.0046,0
0.28,0.34,-0.23,-0.07,-0.25,0,0.0028,0.0034,-0.0023,-0.0007,-0.0025,0
0.8,0.03,0.56,0.25,0.16,0,0.008,0.0003,0.0056,0.0025,0.0016,0
-2.31,-0.23,-1.45,0.21,0.05,0,-0.0231,-0.0023,-0.0145,0.0021,0.0005,0
-1.24,-0.26,0.41,-0.32,0.4,0,-0.0124,-0.0026,0.0041,-0.0032,0.004,0
0.15,0.01,-0.15,0.08,-0.06,0,0.0015,0.0001,-0.0015,0.0008,-0.0006,0
0,-0.18,0.05,0.06,-0.03,0,0,-0.0018,0.0005,0.0006,-0.0003,0
-0.4,-0.22,-0.3,0.06,0.26,0,-0.004,-0.0022,-0.003,0.0006,0.0026,0
-1.4,-0.38,-0.24,0.14,-0.27,0,-0.014,-0.0038,-0.0024,0.0014,-0.0027,0
-0.24,-0.33,0.17,0.09,0.1,0,-0.0024,-0.0033,0.0017,0.0009,0.001,0
0.58,0.04,0.03,-0.4,0.25,0,0.0058,0.0004,0.0003,-0.004,0.0025,0
1.98,0.26,0,0.48,-0.2,0,0.0198,0.0026,0,0.0048,-0.002,0
0.11,-0.05,0.14,-0.3,0.16,0,0.0011,-0.0005,0.0014,-0.003,0.0016,0
0.31,0.35,-0.06,0.01,0.08,0,0.0031,0.0035,-0.0006,0.0001,0.0008,0
1.28,-0.15,0.07,0.14,-0.03,0,0.0128,-0.0015,0.0007,0.0014,-0.0003,0
-0.14,0.49,-0.17,-0.08,-0.3,0,-0.0014,0.0049,-0.0017,-0.0008,-0.003,0
-0.43,0.4,-0.21,0,0.04,0,-0.0043,0.004,-0.0021,0,0.0004,0
0.83,0,-0.27,0.25,-0.15,0,0.0083,0,-0.0027,0.0025,-0.0015,0
0.54,0.68,-0.03,-0.23,-0.19,0,0.0054,0.0068,-0.0003,-0.0023,-0.0019,0
0.02,-0.14,0.27,-0.19,0.32,0,0.0002,-0.0014,0.0027,-0.0019,0.0032,0
-0.46,0.28,0.22,-0.01,0.02,0.001,-0.0046,0.0028,0.0022,-0.0001,0.0002,0.00001
-0.16,0.35,-0.06,-0.02,0.07,0.001,-0.0016,0.0035,-0.0006,-0.0002,0.0007,0.00001
0.17,-0.56,0.99,-0.55,0.63,0.001,0.0017,-0.0056,0.0099,-0.0055,0.0063,0.00001
0.31,-0.19,-0.15,0.15,-0.18,0.001,0.0031,-0.0019,-0.0015,0.0015,-0.0018,0.00001
0.27,-0.34,0.34,-0.09,0.42,0.001,0.0027,-0.0034,0.0034,-0.0009,0.0042,0.00001
0.11,0.42,0.03,-0.16,-0.01,0.001,0.0011,0.0042,0.0003,-0.0016,-0.0001,0.00001
0.68,0.41,-0.06,-0.29,-0.28,0.001,0.0068,0.0041,-0.0006,-0.0029,-0.0028,0.00001
-0.02,-0.62,0.54,-0.28,0.16,0.001,-0.0002,-0.0062,0.0054,-0.0028,0.0016,0.00001
-0.57,0.05,0.06,0.04,0.21,0.001,-0.0057,0.0005,0.0006,0.0004,0.0021,0.00001
-0.34,0.32,0.26,-0.2,0.35,0.001,-0.0034,0.0032,0.0026,-0.002,0.0035,0.00001
1.16,0,0.59,-0.36,0.06,0.001,0.0116,0,0.0059,-0.0036,0.0006,0.00001
1.2,0.4,0.07,0.15,-0.6,0.001,0.012,0.004,0.0007,0.0015,-0.006,0.00001
-0.6,0.6,0.24,-0.04,-0.24,0.001,-0.006,0.006,0.0024,-0.0004,-0.0024,0.00001
0.53,-0.14,0.72,-0.44,0.24,0.001,0.0053,-0.0014,0.0072,-0.0044,0.0024,0.00001
-0.88,0.41,-0.34,0.2,-0.13,0.001,-0.0088,0.0041,-0.0034,0.002,-0.0013,0.00001
-0.24,-0.22,0,-0.11,0.16,0.001,-0.0024,-0.0022,0,-0.0011,0.0016,0.00001
-0.54,-0.11,0.34,-0.14,0.15,0.001,-0.0054,-0.0011,0.0034,-0.0014,0.0015,0.00001
-0.11,-0.02,-0.18,0.18,-0.03,0.001,-0.0011,-0.0002,-0.0018,0.0018,-0.0003,0.00001
-1,0.46,0.01,-0.1,0.13,0.001,-0.01,0.0046,0.0001,-0.001,0.0013,0.00001
1.71,0.4,-0.07,0.15,-0.28,0.001,0.0171,0.004,-0.0007,0.0015,-0.0028,0.00001
2.62,0.12,0.35,-0.63,-0.04,0,0.0262,0.0012,0.0035,-0.0063,-0.0004,0
-0.14,0.13,0.05,0.16,0.23,0,-0.0014,0.0013,0.0005,0.0016,0.0023,0
