"","V1"
"3129",0.005710514
"3130",0.02278778
"3131",-0.0001064704
"3132",0.008081421
"3133",-0.01270042
"3134",0.01158339
"3135",-0.00704803
"3136",0.01075659
"3137",0.01028475
"3138",0.001443704
"3139",0.009767834
"3140",-0.00168778
"3141",-0.02251321
"3142",0.007148989
"3143",-0.0160835
"3144",0.004761368
"3145",0.008944782
"3146",-0.002112029
"3147",0.02461479
"3148",0.002456292
"3149",0.006212772
"3150",-0.004698042
"3151",-0.009477418
"3152",-0.001640176
"3153",-0.008159122
"3154",-1.492404e-05
"3155",-0.004999574
"3156",0.01636276
"3157",-0.002316995
"3158",0.007382356
"3159",0.006658275
"3160",0.002713416
"3161",-0.01011262
"3162",-0.008948979
"3163",-0.00908205
"3164",-0.0003139108
"3165",0.01640566
"3166",0.01890081
"3167",-0.0004834765
"3168",-0.004326173
"3169",-0.002904193
"3170",-0.007531963
"3171",0.01886129
"3172",0.002326561
"3173",0.005093763
"3174",0.0006206337
"3175",0.0004135999
"3176",0.00218605
"3177",-0.001252685
"3178",-0.0001281542
"3179",0.001138991
"3180",0.007075421
"3181",0.001870383
"3182",-2.117484e-05
"3183",-0.003503667
"3184",0.0002263774
"3185",-0.008104999
"3186",0.006433988
"3187",-0.0004891348
"3188",-0.0008085086
"3189",0.0008439927
"3190",-0.00783643
"3191",0.00506047
"3192",-0.00116664
"3193",-0.001068232
"3194",0.02022954
"3195",0.004041795
"3196",-0.006166806
"3197",0.003130052
"3198",0.002090506
"3199",0.01617817
"3200",0.003951136
"3201",-0.003129583
"3202",-0.001280595
"3203",0.001184852
"3204",-0.0005408799
"3205",-7.53223e-05
"3206",-0.00223515
"3207",-0.01055739
"3208",-0.005753254
"3209",0.009602728
"3210",-0.004487808
"3211",0.002647997
"3212",0.0008719069
"3213",0.003617857
"3214",0.007148822
"3215",-0.0003216406
"3216",-0.003462724
"3217",-0.009940183
"3218",-0.006207255
"3219",0.0001953703
"3220",-0.002970545
"3221",0.008045471
"3222",0.01021756
"3223",0.004108606
"3224",-0.00244672
"3225",-0.01671015
"3226",0.0004394858
"3227",-0.01454924
"3228",-0.003090152
"3229",0.002991065
"3230",-0.0007292481
"3231",0.0001558677
"3232",0.01086721
"3233",-0.009423718
"3234",0.002161472
"3235",0.007822509
"3236",-0.02399048
"3237",-0.01227993
"3238",0.001697251
"3239",0.0001304789
"3240",-0.003993383
"3241",-0.01394887
"3242",-0.001594816
"3243",0.004828275
"3244",0.01966738
"3245",0.0006631665
"3246",0.002317493
"3247",0.0129422
"3248",-0.002031644
"3249",-0.005240294
"3250",0.007825331
"3251",0.004260553
"3252",0.0001624947
"3253",-0.004766519
"3254",-0.001721276
"3255",0.001573607
"3256",0.003291136
"3257",0.002906662
"3258",0.0003285036
"3259",0.006517531
"3260",0.0004381389
"3261",-0.00635149
"3262",-0.004153976
"3263",0.01179069
"3264",0.01141119
"3265",-0.007628145
"3266",0.005463104
"3267",-0.009432944
"3268",-0.002453279
"3269",-0.004808957
"3270",-0.001229185
"3271",-0.01112145
"3272",0.01679003
"3273",0.02508612
"3274",-0.002087796
"3275",0.0048533
"3276",-0.003128003
"3277",-0.00324764
"3278",0.002652346
"3279",0.0075687
"3280",-4.751492e-05
"3281",-0.0009311048
"3282",0.001128033
"3283",0.0001969725
"3284",0.00562706
"3285",0.003397492
"3286",0.004418332
"3287",0.001506342
"3288",6.614196e-06
"3289",0.005430709
"3290",-0.001851334
"3291",0.005093004
"3292",-0.003907245
"3293",-0.002566592
"3294",0.01000251
"3295",-0.01160583
"3296",0.01036263
"3297",0.0005490198
"3298",-0.001807031
"3299",0.005641995
"3300",-0.0006063013
"3301",0.001594001
"3302",0.0005920875
"3303",0.0006904334
"3304",-0.001045628
"3305",0.007309694
"3306",-0.01248171
"3307",-0.006323005
"3308",0.008734214
"3309",-0.01847928
"3310",0.006090876
"3311",0.0126457
"3312",-0.0008644531
"3313",0.002321159
"3314",0.004600127
"3315",0.009520552
"3316",0.001083925
"3317",0.001814844
"3318",0.004471129
"3319",0.003243819
"3320",-0.002406146
"3321",0.00131319
"3322",0.005587352
"3323",-0.001619774
"3324",-0.00552557
"3325",-0.00242547
"3326",0.006675164
"3327",-0.008316924
"3328",0.007148644
"3329",-0.00334563
"3330",0.007754964
"3331",-0.0005885231
"3332",0.004048463
"3333",-0.004483617
"3334",0.005158934
"3335",-0.01060213
"3336",0.004040279
"3337",-0.004304145
"3338",0.006282959
"3339",0.003538066
"3340",0.01211544
"3341",0.003545956
"3342",-0.002840798
"3343",-0.02323413
"3344",0.01420584
"3345",-0.01443131
"3346",-0.006723556
"3347",0.008808989
"3348",0.004650798
"3349",0.01036531
"3350",6.340319e-06
"3351",0.004026614
"3352",-0.001843812
"3353",0.007160315
"3354",0.002481817
"3355",-0.009351473
"3356",0.009364004
"3357",0.01047956
"3358",0.001905961
"3359",0.005216639
"3360",0.004130539
"3361",-0.003693918
"3362",0.004312344
"3363",4.288884e-05
"3364",0.01009107
"3365",0.005101103
"3366",-0.005022332
"3367",0.01024741
"3368",-0.0007078686
"3369",0.001720905
"3370",-0.008308074
"3371",-0.002928115
"3372",-0.0005515174
"3373",0.006320962
"3374",-0.007072937
"3375",0.003663625
"3376",-0.01441058
"3377",0.00591844
"3378",-0.005526048
"3379",-0.01387555
"3380",0.008454455
"3381",0.01274991
"3382",-0.0003468734
"3383",-0.01020526
"3384",-0.008404777
"3385",0.01467607
"3386",-0.005902401
"3387",0.007538876
"3388",0.007760964
"3389",-0.0139483
"3390",-0.02532842
"3391",0.002666219
"3392",-0.01221937
"3393",0.009452456
"3394",0.00954479
"3395",0.006180691
"3396",-0.004298789
"3397",0.0053892
"3398",-0.0005450568
"3399",0.0008237078
"3400",0.01015005
"3401",0.005237805
"3402",0.007203662
"3403",0.0001815761
"3404",0.01346321
"3405",0.00308173
"3406",0.001373935
"3407",-0.003715655
"3408",0.002770206
"3409",0.005020342
"3410",0.001608756
"3411",0.002030962
"3412",-0.001853653
"3413",-0.003818503
"3414",0.00255321
"3415",0.0008279512
"3416",-0.003743034
"3417",0.0003737472
"3418",-0.0001364188
"3419",0.01246259
"3420",0.001639114
"3421",-0.001480931
"3422",-0.005739473
"3423",-0.003813126
"3424",0.003877921
"3425",-0.003576348
"3426",-0.001153586
"3427",0.00277221
"3428",-0.005190063
"3429",-0.01438457
"3430",-0.003310067
"3431",-0.005917778
"3432",0.003813913
"3433",-0.00579637
"3434",0.008582442
"3435",0.003939242
"3436",-0.004047839
"3437",-0.01600154
"3438",0.002743878
"3439",0.001961477
"3440",-0.003179367
"3441",0.004155575
"3442",0.008084188
"3443",0.001209132
"3444",5.442973e-05
"3445",0.009943282
"3446",0.00731894
"3447",0.003047635
"3448",-0.003386142
"3449",0.002711001
"3450",0.005677009
"3451",0.004208869
"3452",0.01210412
"3453",-0.001844654
"3454",-0.007243054
"3455",-0.004730759
"3456",-0.002600522
"3457",-0.002743225
"3458",0.003479366
"3459",-0.004082122
"3460",-0.00604748
"3461",0.007966725
"3462",-0.0006668919
"3463",-0.009019973
"3464",0.007028467
"3465",-0.008542748
"3466",-0.01240875
"3467",0.0005737416
"3468",0.02159562
"3469",0.006266595
"3470",0.004066441
"3471",-0.00708879
"3472",0.0137328
"3473",0.006721314
"3474",0.006527406
"3475",9.173211e-05
"3476",0.005721116
"3477",-0.004735753
"3478",0.003252838
"3479",0.004385215
"3480",0.001328816
"3481",0.005568661
"3482",-0.004887849
"3483",-0.003846771
"3484",0.002899215
"3485",0.003564199
"3486",-0.002809531
"3487",0.004256468
"3488",-0.01327044
"3489",0.01333821
"3490",0.0007226705
"3491",-0.002373206
"3492",0.008062753
"3493",0.004825597
"3494",0.004213147
"3495",-0.003705053
"3496",-0.002045055
"3497",-0.003642236
"3498",0.008095706
"3499",0.00494919
"3500",-0.001264141
"3501",0.0001497935
"3502",0.002481998
"3503",-0.000785998
"3504",-0.002722724
"3505",-0.003197956
"3506",-0.001304343
"3507",-0.004349016
"3508",0.0111752
"3509",0.001815451
"3510",-0.003184725
"3511",-0.0113814
"3512",-0.003777689
"3513",-0.0001014154
"3514",0.006300152
"3515",-0.003105806
"3516",0.01651091
"3517",-0.000580097
"3518",0.004807155
"3519",0.005304029
"3520",0.002911504
"3521",0.004734305
"3522",-0.0003366415
"3523",-0.0001792699
"3524",0.003951856
"3525",-0.008901413
"3526",-0.0003330203
"3527",-0.002514927
"3528",0.006063345
"3529",-0.0002122317
"3530",0.0003482487
"3531",0.00230403
"3532",-0.01265597
"3533",0.01075988
"3534",0.005152889
"3535",-0.001348028
"3536",-0.003902781
"3537",0.002769912
"3538",0.0005746998
"3539",-0.008929325
"3540",-0.02109642
"3541",-0.004888222
"3542",0.006121875
"3543",-0.0102617
"3544",0.01120404
"3545",-0.00648629
"3546",-0.0230966
"3547",0.007612043
"3548",-0.002030282
"3549",0.01236305
"3550",0.01321419
"3551",0.001568005
"3552",0.01100138
"3553",-0.0002692985
"3554",0.005793212
"3555",0.004797689
"3556",0.001157803
"3557",-0.006545862
"3558",0.006013342
"3559",-0.001920567
"3560",0.006167455
"3561",-0.001348591
"3562",2.169971e-05
"3563",0.004935881
"3564",0.002778824
"3565",-0.007405866
"3566",0.01515232
"3567",-5.335244e-05
"3568",0.001716933
"3569",0.0005379447
"3570",-0.0004633536
"3571",-0.005095097
"3572",0.0003051242
"3573",-0.01177009
"3574",-0.002825766
"3575",0.009567718
"3576",0.007193682
"3577",-0.006150525
"3578",0.006022334
"3579",-0.00293698
"3580",-0.004876581
"3581",0.004394271
"3582",-0.007024937
"3583",-0.001901892
"3584",0.004629489
"3585",0.007892872
"3586",0.007014688
"3587",0.002849263
"3588",-0.001127085
"3589",-0.01261654
"3590",-0.01080831
"3591",0.003743538
"3592",0.01085904
"3593",-0.02110597
"3594",-0.00953206
"3595",0.008183708
"3596",0.006734579
"3597",0.01043387
"3598",0.001362924
"3599",0.003768016
"3600",0.004083789
"3601",-0.002215767
"3602",0.001715488
"3603",-0.008129345
"3604",0.003230812
"3605",0.00474946
"3606",0.00298755
"3607",-0.0001432715
"3608",-0.001349355
"3609",0.001869467
"3610",-0.009029031
"3611",0.005600755
"3612",-0.001374569
"3613",0.001518323
"3614",0.009626256
"3615",0.0004216689
"3616",-0.00471209
"3617",-0.009405904
"3618",0.003739962
"3619",0.003837414
"3620",-0.006519605
"3621",0.00808334
"3622",0.002359444
"3623",0.004239393
"3624",0.00596995
"3625",-0.001114693
"3626",0.005352759
"3627",0.00184198
"3628",0.0007275617
"3629",-0.0003792887
"3630",0.001889877
"3631",0.006504082
"3632",0.004617083
"3633",0.0009383313
"3634",-0.0002460142
"3635",-0.003543311
"3636",-0.007114139
"3637",0.003129659
"3638",0.0008363553
"3639",0.002170212
"3640",0.007689243
"3641",0.001276663
"3642",0.001728564
"3643",-0.000132473
"3644",-0.006456107
"3645",0.004885558
"3646",-0.001179579
"3647",0.001909045
"3648",-0.0003723263
"3649",0.006655573
"3650",0.0006585962
"3651",0.00546455
"3652",-0.003931239
"3653",-0.007073762
"3654",0.004633516
"3655",-0.004139628
"3656",0.001469842
"3657",0.004831861
"3658",-0.001933965
"3659",0.004192285
"3660",-0.01190461
"3661",0.01021261
"3662",-0.002322947
"3663",0.005003611
"3664",0.001752901
"3665",0.0004880365
"3666",-0.004860946
"3667",0.0002881132
"3668",-0.004538068
"3669",6.091086e-05
"3670",-0.02020193
"3671",-0.002863216
"3672",0.007163315
"3673",-0.009732679
"3674",1.563827e-05
"3675",-0.005572115
"3676",0.01146542
"3677",0.002755625
"3678",-0.001637982
"3679",0.006684767
"3680",0.004336398
"3681",-6.137475e-05
"3682",0.008495483
"3683",0.004988191
"3684",0.002474748
"3685",0.002945547
"3686",-0.001994575
"3687",0.004776354
"3688",0.001050529
"3689",4.998575e-05
"3690",-0.001691331
"3691",0.003314914
"3692",-0.0005442143
"3693",-0.0007794445
"3694",-0.0015356
"3695",0.005023248
"3696",-0.003077846
"3697",-0.006566522
"3698",0.003639444
"3699",0.0008815169
"3700",-0.005980405
"3701",-0.0007104037
"3702",0.007456507
"3703",0.001294805
"3704",0.004879257
"3705",-0.0004773835
"3706",-0.008045602
"3707",-0.00579325
"3708",0.007801977
"3709",-0.01630091
"3710",0.008539261
"3711",-0.002550051
"3712",-0.002789817
"3713",-0.01333711
"3714",5.143449e-06
"3715",0.01110364
"3716",-0.001566386
"3717",-0.01524162
"3718",0.01731095
"3719",-0.02087785
"3720",-0.01151708
"3721",-0.01660503
"3722",0.00157762
"3723",-0.008133301
"3724",0.0001449675
"3725",0.01280181
"3726",0.009101116
"3727",0.01938537
"3728",-0.007326101
"3729",0.01222831
"3730",0.00702869
"3731",-0.001502697
"3732",0.01186836
"3733",-0.001386316
"3734",0.006210797
"3735",0.01166311
"3736",-0.0001189288
"3737",-0.002833853
"3738",0.005684311
"3739",0.003768404
"3740",0.0003495251
"3741",0.003115327
"3742",0.0006964517
"3743",-0.0007013627
"3744",0.0005297044
"3745",0.0002402412
"3746",0.0007350888
"3747",0.00512085
"3748",-0.001502287
"3749",0.001965164
"3750",0.005223213
"3751",0.00285993
"3752",-0.001150692
"3753",0.002802053
"3754",-0.002545664
"3755",-0.00685279
"3756",0.006364167
"3757",0.003757674
"3758",-0.001162572
"3759",0.001663831
"3760",-0.007283022
"3761",-0.0002378522
"3762",-0.01648612
"3763",0.004525434
"3764",-0.01634647
"3765",-0.006362786
"3766",-0.00852526
"3767",0.02014807
"3768",0.02373137
"3769",0.004559638
"3770",0.003803223
"3771",0.001744839
"3772",-0.0001393062
"3773",0.00330411
"3774",0.000861403
"3775",-0.004900593
"3776",-0.01036438
"3777",-0.0003400214
"3778",-0.01844721
"3779",-0.008933255
"3780",0.01156274
"3781",0.01773017
"3782",-0.008439322
"3783",-0.008126617
"3784",-0.002581886
"3785",-0.005830029
"3786",-0.009290903
"3787",0.01333489
"3788",0.001548752
"3789",0.004720465
"3790",0.01515431
"3791",-0.005506656
"3792",0.002565168
"3793",-0.01347829
"3794",-0.0135875
"3795",0.009489517
"3796",-0.0130771
"3797",0.01287917
"3798",0.01433624
"3799",-0.004164706
"3800",0.01023881
"3801",-0.003424028
"3802",-0.00425624
"3803",0.01061898
"3804",-2.903421e-05
"3805",0.009598295
"3806",0.004066459
"3807",0.0015963
"3808",-0.0003143585
"3809",-0.001062622
"3810",0.006107843
"3811",-0.0003033853
"3812",0.002754972
"3813",-0.0007660169
"3814",-0.001477119
"3815",-0.002960683
"3816",0.006106238
"3817",-0.004548873
"3818",-0.004398161
"3819",0.001195365
"3820",-0.01427536
"3821",0.003936662
"3822",-0.01710682
"3823",-0.001919521
"3824",0.0125227
"3825",-0.006093237
"3826",0.01344291
"3827",-0.003325698
"3828",0.0120851
"3829",-0.004884489
"3830",0.008972382
"3831",-0.001747257
"3832",-0.006158346
"3833",-0.01466593
"3834",-0.002380331
"3835",0.002365761
"3836",0.01216238
"3837",-0.008834686
"3838",-0.003973255
"3839",0.003523453
"3840",0.006587073
"3841",-0.002064033
"3842",0.002678941
"3843",0.004447576
"3844",0.005189377
"3845",-0.004591807
"3846",0.001628432
"3847",0.005134989
"3848",-0.000778747
"3849",-0.0113757
"3850",0.009192748
"3851",-0.001481702
"3852",0.005074583
"3853",0.002354941
"3854",0.002250266
"3855",-0.004149913
"3856",0.002765404
"3857",-0.003747348
"3858",-0.01018055
"3859",0.01086378
"3860",0.002936433
"3861",-0.011908
"3862",-0.004465681
"3863",0.003766711
"3864",0.01336815
"3865",-0.005102557
"3866",-0.002953996
"3867",-0.0003050014
"3868",0.0107216
"3869",0.0007681184
"3870",0.003043313
"3871",-0.0006435816
"3872",-0.0009309492
"3873",0.002335146
"3874",-0.002236385
"3875",-0.01033521
"3876",0.009120919
"3877",-0.001267564
"3878",-0.006338515
"3879",0.002057343
"3880",-0.001009105
"3881",0.002116629
"3882",-0.008660562
"3883",-0.001437215
"3884",-0.00649556
"3885",0.0004182655
"3886",0.01197049
"3887",0.001737117
"3888",-0.007018875
"3889",-0.004633289
"3890",0.00567373
"3891",0.001977684
"3892",0.009854
"3893",-0.005317615
"3894",0.006076368
"3895",0.0006356662
"3896",-0.007380466
"3897",-0.002978004
"3898",-0.000390156
"3899",-0.02108697
"3900",0.002654962
"3901",0.006912097
"3902",-0.0003080704
"3903",-0.003869232
"3904",0.006062561
"3905",-0.01679296
"3906",0.002259648
"3907",0.01226299
"3908",0.01100527
"3909",0.004443273
"3910",-0.0007352564
"3911",0.007982734
"3912",0.001105572
"3913",0.0007709363
"3914",-0.004270796
"3915",-0.002390565
"3916",-0.00569221
"3917",-0.01076102
"3918",-0.005791755
"3919",0.01231007
"3920",0.007292143
"3921",2.836716e-05
"3922",-0.002274104
"3923",-0.002760694
"3924",-0.002252239
"3925",0.003109838
"3926",-0.007783196
"3927",-0.002879023
"3928",0.01272684
"3929",-0.009603065
"3930",0.0009496039
"3931",-0.001276026
"3932",0.003904332
"3933",0.005197892
"3934",-0.002628983
"3935",-0.008289137
"3936",-0.02132596
"3937",-0.03236924
"3938",-0.04021144
"3939",-0.01361425
"3940",0.0382913
"3941",0.02400725
"3942",0.0006085512
"3943",-0.008427078
"3944",-0.03002265
"3945",0.01812767
"3946",0.001164116
"3947",-0.01544831
"3948",0.02477364
"3949",-0.01399504
"3950",0.005264075
"3951",0.004477007
"3952",-0.004098041
"3953",0.01274969
"3954",0.008667741
"3955",-0.002564345
"3956",-0.01629623
"3957",0.004555392
"3958",-0.01239493
"3959",-0.002050744
"3960",-0.003368652
"3961",-0.0004659016
"3962",-0.02600121
"3963",0.001232094
"3964",0.0188959
"3965",0.001971939
"3966",0.01421379
"3967",0.01812459
"3968",-0.003594689
"3969",0.00800352
"3970",0.00877978
"3971",0.0007248486
"3972",0.001274664
"3973",-0.006848824
"3974",-0.004727431
"3975",0.01474355
"3976",0.004560061
"3977",0.000270509
"3978",-0.001422101
"3979",-0.005842449
"3980",0.01649085
"3981",0.01096995
"3982",-0.001914933
"3983",-0.002557386
"3984",0.01177049
"3985",-0.0004498756
"3986",-0.004821482
"3987",0.01180388
"3988",0.002724353
"3989",-0.003551667
"3990",-0.00113279
"3991",-0.000347682
"3992",-0.009871291
"3993",0.001509455
"3994",-0.003233307
"3995",-0.01408916
"3996",-0.01127064
"3997",0.0147933
"3998",-0.001340277
"3999",0.01603323
"4000",-0.00112374
"4001",0.003802955
"4002",-0.001235624
"4003",0.00122125
"4004",-0.0001291409
"4005",0.0005934414
"4006",-0.0046518
"4007",0.01062394
"4008",-0.01105659
"4009",-0.01447783
"4010",0.02031786
"4011",-0.007014044
"4012",-0.006511052
"4013",-0.007769086
"4014",0.002248856
"4015",-0.01961387
"4016",0.004744288
"4017",0.01056258
"4018",0.01441064
"4019",-0.01515478
"4020",-0.0179575
"4021",0.007748306
"4022",0.008778096
"4023",0.0123416
"4024",-0.001599915
"4025",-0.002180936
"4026",0.01057366
"4027",-0.007243399
"4028",-0.009456485
"4029",-0.01542204
"4030",0.002010204
"4031",-0.01320216
"4032",-0.02398582
"4033",-0.01089754
"4034",0.0008529085
"4035",0.007772514
"4036",-0.02528238
"4037",0.01655806
"4038",-0.02183577
"4039",0.0005316802
"4040",-0.01176277
"4041",0.005181989
"4042",0.02008073
"4043",-0.01576154
"4044",0.01404524
"4045",-0.01092292
"4046",0.005513351
"4047",0.02445865
"4048",-0.0004533347
"4049",-0.01893097
"4050",0.00496962
"4051",0.001515568
"4052",-0.01866416
"4053",-0.01426506
"4054",-0.0006738404
"4055",-0.0001989684
"4056",-0.01238745
"4057",0.01932002
"4058",0.01637174
"4059",0.01633611
"4060",-0.004686632
"4061",-3.603341e-05
"4062",0.01434073
"4063",-0.01254258
"4064",0.00441996
"4065",0.01127437
"4066",-0.001881865
"4067",-0.008164131
"4068",0.02357839
"4069",0.00407595
"4070",0.003482634
"4071",0.00329044
"4072",0.000874623
"4073",-0.01131376
"4074",0.005029673
"4075",0.0001457925
"4076",0.01625255
"4077",-0.001271768
"4078",-0.001848631
"4079",0.005574728
"4080",0.006563583
"4081",0.004385967
"4082",0.0009750921
"4083",-0.000887773
"4084",-0.00641651
"4085",-0.000388142
"4086",0.0005351072
"4087",0.008768012
"4088",0.00433088
"4089",-0.002051842
"4090",0.006310959
"4091",-0.00321348
"4092",-0.0101963
"4093",0.0104528
"4094",-0.01204807
"4095",0.002782703
"4096",-0.002743546
"4097",0.009615754
"4098",0.00999007
"4099",0.0001729122
"4100",-0.0009847697
"4101",0.006519726
"4102",0.003079738
"4103",0.0007612548
"4104",-0.005207563
"4105",4.785874e-05
"4106",-0.00181369
"4107",0.001871
"4108",0.001647994
"4109",-0.009273636
"4110",-0.005075949
"4111",0.007769607
"4112",-0.0087245
"4113",-0.005964583
"4114",-0.0002490365
"4115",0.003159611
"4116",0.0007432129
"4117",0.01239637
"4118",-0.009617523
"4119",-0.0001794795
"4120",-0.008524434
"4121",0.009738977
"4122",-0.009465863
"4123",0.0001951577
"4124",-0.003723595
"4125",0.005991459
"4126",-0.002097636
"4127",0.01357864
"4128",0.006940529
"4129",-0.0002204659
"4130",0.004267695
"4131",-0.001015769
"4132",0.001124399
"4133",0.002810696
"4134",-0.002926062
"4135",0.004875328
"4136",0.001278616
"4137",0.003294102
"4138",-0.001729236
"4139",-0.009227532
"4140",-0.008158298
"4141",-0.001810505
"4142",-0.001852409
"4143",0.003118093
"4144",-0.003273284
"4145",0.005781383
"4146",0.00269839
"4147",-0.001662929
"4148",0.01326557
"4149",-0.03659079
"4150",-0.01827225
"4151",0.01760412
"4152",0.01687924
"4153",0.01346386
"4154",0.001936706
"4155",-0.006881029
"4156",0.005328687
"4157",-0.0008819578
"4158",0.01512819
"4159",0.003392819
"4160",0.006974843
"4161",0.0001247586
"4162",0.005235423
"4163",-0.0009393792
"4164",0.002369462
"4165",-0.001446205
"4166",0.004251209
"4167",-0.00362907
"4168",0.004533627
"4169",-0.003026019
"4170",0.0003127325
"4171",-0.001209261
"4172",0.001594921
"4173",0.00161998
"4174",-0.001280594
"4175",-0.006391941
"4176",0.003119043
"4177",0.0002025493
"4178",0.008556697
"4179",-0.000917577
"4180",0.0003797177
"4181",-0.002878797
"4182",0.004713415
"4183",-0.0008063633
"4184",0.002779016
"4185",-0.005504142
"4186",0.001856846
"4187",0.002187202
"4188",-0.00145131
"4189",-0.0005734816
"4190",0.001939867
"4191",-0.005264055
"4192",-0.00137616
"4193",-0.001590064
"4194",0.005204429
"4195",-0.001965592
"4196",-0.002388691
"4197",-5.13855e-05
"4198",0.004182242
"4199",0.002967242
"4200",-0.0001563958
"4201",-0.002235488
"4202",-0.02483774
"4203",0.01456039
"4204",-0.01495175
"4205",-0.0005978494
"4206",0.01004852
"4207",-0.003789428
"4208",-2.860327e-05
"4209",0.0002890937
"4210",0.010848
"4211",0.006468752
"4212",-0.005763293
"4213",-0.00863485
"4214",0.006413495
"4215",0.005272576
"4216",-0.009375128
"4217",0.007926393
"4218",-0.003276023
"4219",-0.004977882
"4220",0.004277486
"4221",0.0004714443
"4222",-0.003268788
"4223",0.00458533
"4224",-0.01253458
"4225",0.001135933
"4226",-0.003114076
"4227",0.0001915839
"4228",-0.003052618
"4229",0.006131506
"4230",0.002179572
"4231",-0.001386671
"4232",-9.414524e-05
"4233",0.004728595
"4234",-0.003814957
"4235",-0.001751928
"4236",-0.003001196
"4237",-0.00312314
"4238",-0.000132284
"4239",-0.006820019
"4240",-0.006556885
"4241",-0.004443213
"4242",-0.00167752
"4243",0.0219702
"4244",0.003754878
"4245",0.01100612
"4246",0.001938845
"4247",-0.001408928
"4248",-0.0001255095
"4249",0.007442955
"4250",-0.001593517
"4251",0.004655469
"4252",-0.002399651
"4253",0.007423702
"4254",0.002153091
"4255",0.0007976985
"4256",0.003896746
"4257",-0.005278389
"4258",0.001324402
"4259",-0.00266693
"4260",-0.003531723
"4261",0.0003869277
"4262",0.005794427
"4263",0.003395084
"4264",0.01306736
"4265",0.002147015
"4266",0.005911419
"4267",-0.001148082
"4268",0.006508483
"4269",-0.008160296
"4270",0.003865708
"4271",-0.001762157
"4272",0.001963173
"4273",0.003620913
"4274",-0.002470386
"4275",-0.001874711
"4276",0.001240932
"4277",0.002235849
"4278",-0.008401641
"4279",-0.0003033477
"4280",-0.004657835
"4281",0.008430767
"4282",0.005685964
"4283",-0.0007909676
"4284",0.003490789
"4285",-0.003574905
"4286",-2e-05
"4287",0.002805642
"4288",-0.002167112
"4289",0.001828132
"4290",-0.002991914
"4291",0.0017422
"4292",-0.003635838
"4293",0.003340584
"4294",-0.00271375
"4295",0.00652314
"4296",0.007974053
"4297",-0.0007556547
"4298",-0.0008868398
"4299",-0.006047673
"4300",-0.0009103015
"4301",0.0002783191
"4302",0.0005501469
"4303",0.007218497
"4304",-0.002137597
"4305",0.0002068032
"4306",0.0006730823
"4307",0.005716064
"4308",0.003539707
"4309",0.005212133
"4310",0.003979327
"4311",0.004959889
"4312",-0.0008844915
"4313",0.001657149
"4314",0.00600985
"4315",-0.001102786
"4316",0.0003988993
"4317",0.00147225
"4318",0.000997465
"4319",-0.002601706
"4320",0.01357121
"4321",-0.005887117
"4322",0.0004937502
"4323",-0.003292623
"4324",-0.002927626
"4325",-0.002296828
"4326",0.0007895757
"4327",0.00325334
"4328",0.0003565656
"4329",-0.003394749
"4330",0.008329879
"4331",-0.001638035
"4332",-0.001325179
"4333",-0.002021916
"4334",-0.01249559
"4335",0.001878103
"4336",-0.001070832
"4337",-0.0008543524
"4338",-0.001030107
"4339",0.007215309
"4340",0.001074736
"4341",0.002920811
"4342",-0.002267594
"4343",-0.001673475
"4344",0.000529366
"4345",-0.003089537
"4346",0.00189765
"4347",-0.0008574724
"4348",0.0006574501
"4349",-0.001464908
"4350",-0.003797037
"4351",-0.006868021
"4352",0.008546466
"4353",-0.002937603
"4354",-0.001747825
"4355",0.00749885
"4356",-0.003069688
"4357",0.01075174
"4358",0.006042214
"4359",-0.0005158214
"4360",0.0005227673
"4361",-0.00194498
"4362",0.001700792
"4363",0.001158344
"4364",-0.001302169
"4365",0.0005519334
"4366",0.004050359
"4367",7.44538e-06
"4368",-0.001055775
"4369",0.001099963
"4370",-0.002195152
"4371",-0.001509535
"4372",0.004735142
"4373",-0.0007171328
"4374",-0.01837547
"4375",0.003650039
"4376",0.006714703
"4377",0.005116864
"4378",0.001806185
"4379",0.002456034
"4380",0.004402112
"4381",0.0002805018
"4382",-0.001235351
"4383",-0.0004900745
"4384",0.007512596
"4385",0.003670874
"4386",-0.001248407
"4387",-0.002812909
"4388",0.001537029
"4389",0.0002371688
"4390",-0.0008603336
"4391",-0.0010092425
"4392",0.004471359
"4393",-0.0010263271
"4394",-0.00227211
"4395",0.000253599
"4396",0.008282583
"4397",-0.006749161
"4398",-0.0006128142
"4399",-0.0004858858
"4400",0.001529699
"4401",0.0002857517
"4402",-0.008135586
"4403",0.008739501
"4404",-0.008667217
"4405",0.001502058
"4406",0.002268168
"4407",0.001412224
"4408",-0.009452987
"4409",0.006342713
"4410",0.0008873361
"4411",-0.0008229873
"4412",0.007239051
"4413",0.001832829
"4414",0.004622616
"4415",-9.291426e-05
"4416",0.0005576784
"4417",0.005318258
"4418",-0.0001936711
"4419",-0.0004079393
"4420",-0.001104301
"4421",0.002878908
"4422",0.0002426239
"4423",-0.0010131615
"4424",-0.001382016
"4425",-0.0007684109
"4426",0.002406121
"4427",0.0004525271
"4428",-0.002226042
"4429",0.001847321
"4430",0.001605845
"4431",-0.002457352
"4432",-0.0004036747
"4433",-0.01462022
"4434",0.001234757
"4435",0.009953651
"4436",-0.0005389325
"4437",0.001379096
"4438",-0.01559734
"4439",-0.001877054
"4440",0.001121976
"4441",0.009851695
"4442",-0.00349957
"4443",-0.002116617
"4444",0.001631472
